dataset_name,algorithm_name,cross_validation,hyper_params,accuracy,TPR,FPR,precision,roc_auc,PR_curve,training_time,inference_time
abalon.csv,AugBoost,1,"{'learning_rate': 0.1827839486668538, 'max_depth': 4, 'n_estimators': 96, 'subsample': 0.7274275809805295}",0.622911695,0.613568281,0.386431719,0.582384471,0.823165385,0.684250849,2.842395306,0.004721712
abalon.csv,AugBoost,2,"{'learning_rate': 0.24415875288593664, 'max_depth': 4, 'n_estimators': 177, 'subsample': 0.8559684085310095}",0.665871122,0.660708141,0.339291859,0.645271848,0.850422852,0.729205288,4.207579374,0.004770648
abalon.csv,AugBoost,3,"{'learning_rate': 0.1914536559235138, 'max_depth': 3, 'n_estimators': 137, 'subsample': 0.6156751169017283}",0.62052506,0.619375781,0.380624219,0.625104908,0.794916232,0.668405237,3.126214266,0.004770079
abalon.csv,AugBoost,4,"{'learning_rate': 0.09926038196334168, 'max_depth': 2, 'n_estimators': 98, 'subsample': 0.7090625178320453}",0.631578947,0.629856896,0.370143104,0.634892952,0.830337154,0.698132165,3.074770212,0.007174802
abalon.csv,AugBoost,5,"{'learning_rate': 0.21119136088544782, 'max_depth': 4, 'n_estimators': 92, 'subsample': 0.6515705190619413}",0.59569378,0.593352453,0.406647547,0.61740775,0.80655311,0.675423514,4.295550108,0.00478035
abalon.csv,AugBoost,6,"{'learning_rate': 0.18053018466059456, 'max_depth': 2, 'n_estimators': 174, 'subsample': 0.8470541988303508}",0.657894737,0.652231782,0.347768218,0.644417178,0.824954934,0.705211224,6.09651947,0.00478035
abalon.csv,AugBoost,7,"{'learning_rate': 0.2641755216352376, 'max_depth': 5, 'n_estimators': 31, 'subsample': 0.75375268291708}",0.679425837,0.679771301,0.320228699,0.704291118,0.860188846,0.740524644,2.180733919,0.004782631
abalon.csv,AugBoost,8,"{'learning_rate': 0.29682509041696714, 'max_depth': 3, 'n_estimators': 114, 'subsample': 0.7695420194232718}",0.637019231,0.633339346,0.366660654,0.630341179,0.813229667,0.683239071,3.273968935,0.007255146
abalon.csv,AugBoost,9,"{'learning_rate': 0.08961684728183361, 'max_depth': 5, 'n_estimators': 24, 'subsample': 0.6375762043033767}",0.661057692,0.659012747,0.340987253,0.662964839,0.836535623,0.712609406,1.897079945,0.004803332
abalon.csv,AugBoost,10,"{'learning_rate': 0.10462850527725515, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.8280787081671519}",0.639423077,0.635786436,0.364213564,0.638925558,0.835459349,0.718860313,3.229136229,0.00720987
acute-inflammation.csv,AugBoost,1,"{'learning_rate': 0.2641755216352376, 'max_depth': 5, 'n_estimators': 31, 'subsample': 0.75375268291708}",1,1,0,1,1,1,0.081972837,0
acute-inflammation.csv,AugBoost,2,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.116915464,0
acute-inflammation.csv,AugBoost,3,"{'learning_rate': 0.2641755216352376, 'max_depth': 5, 'n_estimators': 31, 'subsample': 0.75375268291708}",1,1,0,1,1,1,0.083931446,0
acute-inflammation.csv,AugBoost,4,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.104919195,0
acute-inflammation.csv,AugBoost,5,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.113936186,0
acute-inflammation.csv,AugBoost,6,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.10791707,0.083327293
acute-inflammation.csv,AugBoost,7,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.102940321,0
acute-inflammation.csv,AugBoost,8,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.104922056,0
acute-inflammation.csv,AugBoost,9,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.105960369,0.08336703
acute-inflammation.csv,AugBoost,10,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.106941223,0
acute-nephritis.csv,AugBoost,1,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.666666667,0.2,0,1,0.771428571,0.822222222,0.09396553,0
acute-nephritis.csv,AugBoost,2,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.108937502,0.083307425
acute-nephritis.csv,AugBoost,3,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.095945358,0
acute-nephritis.csv,AugBoost,4,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.094944954,0.083267689
acute-nephritis.csv,AugBoost,5,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.09094739,0
acute-nephritis.csv,AugBoost,6,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.103923082,0
acute-nephritis.csv,AugBoost,7,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.101923466,0
acute-nephritis.csv,AugBoost,8,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.101942062,0
acute-nephritis.csv,AugBoost,9,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.101941347,0
acute-nephritis.csv,AugBoost,10,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.100922823,0
analcatdata_asbestos.csv,AugBoost,1,"{'learning_rate': 0.24415875288593664, 'max_depth': 4, 'n_estimators': 177, 'subsample': 0.8559684085310095}",1,1,0,1,1,1,0.238861561,0
analcatdata_asbestos.csv,AugBoost,2,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.777777778,0.75,0.2,0.75,0.825,0.79375,0.114937544,0
analcatdata_asbestos.csv,AugBoost,3,"{'learning_rate': 0.15329953519640496, 'max_depth': 5, 'n_estimators': 97, 'subsample': 0.7919908689500229}",0.888888889,0.75,0,1,0.95,0.94375,0.174898386,0
analcatdata_asbestos.csv,AugBoost,4,"{'learning_rate': 0.08961684728183361, 'max_depth': 5, 'n_estimators': 24, 'subsample': 0.6375762043033767}",1,1,0,1,1,1,0.090946913,0.111050076
analcatdata_asbestos.csv,AugBoost,5,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.666666667,0.5,0.2,0.666666667,0.8,0.795833333,0.123927832,0
analcatdata_asbestos.csv,AugBoost,6,"{'learning_rate': 0.2641755216352376, 'max_depth': 5, 'n_estimators': 31, 'subsample': 0.75375268291708}",0.666666667,0.75,0.4,0.6,0.65,0.670238095,0.085970402,0.111023585
analcatdata_asbestos.csv,AugBoost,7,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.625,0.25,0,1,0.75,0.866071429,0.119930983,0
analcatdata_asbestos.csv,AugBoost,8,"{'learning_rate': 0.3035855026698292, 'max_depth': 2, 'n_estimators': 187, 'subsample': 0.7845917449011728}",0.714285714,0.666666667,0.25,0.666666667,0.916666667,0.902777778,0.182916403,0.140258244
analcatdata_asbestos.csv,AugBoost,9,"{'learning_rate': 0.21928935877817946, 'max_depth': 3, 'n_estimators': 67, 'subsample': 0.8667066861782671}",0.857142857,1,0.25,0.75,0.916666667,0.902777778,0.11795187,0.142812729
analcatdata_asbestos.csv,AugBoost,10,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.571428571,0.666666667,0.5,0.5,0.666666667,0.793650794,0.132921696,0.142846789
analcatdata_boxing1.csv,AugBoost,1,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.692307692,0.75,0.4,0.75,0.875,0.924751984,0.121910334,0
analcatdata_boxing1.csv,AugBoost,2,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.769230769,0.875,0.4,0.777777778,0.775,0.843799603,0.136903048,0.076880822
analcatdata_boxing1.csv,AugBoost,3,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.120930195,0
analcatdata_boxing1.csv,AugBoost,4,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.75,0.875,0.5,0.777777778,0.9375,0.973611111,0.114954233,0
analcatdata_boxing1.csv,AugBoost,5,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.75,0.875,0.5,0.777777778,0.75,0.871924603,0.120932341,0
analcatdata_boxing1.csv,AugBoost,6,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.916666667,1,0.25,0.888888889,0.875,0.926240079,0.121930361,0
analcatdata_boxing1.csv,AugBoost,7,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.75,0.875,0.5,0.777777778,0.75,0.795858135,0.118952751,0
analcatdata_boxing1.csv,AugBoost,8,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.583333333,0.5,0.25,0.8,0.8125,0.905201569,0.120931864,0
analcatdata_boxing1.csv,AugBoost,9,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.727272727,0.714285714,0.25,0.833333333,0.857142857,0.928004535,0.136924267,0
analcatdata_boxing1.csv,AugBoost,10,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.818181818,0.857142857,0.25,0.857142857,0.892857143,0.944160998,0.12590909,0
analcatdata_broadwaymult.csv,AugBoost,1,"{'learning_rate': 0.29682509041696714, 'max_depth': 3, 'n_estimators': 114, 'subsample': 0.7695420194232718}",0.242424242,0.261904762,0.738095238,0.302380952,0.669309563,0.334589103,1.324244738,0.030286384
analcatdata_broadwaymult.csv,AugBoost,2,"{'learning_rate': 0.21119136088544782, 'max_depth': 4, 'n_estimators': 92, 'subsample': 0.6515705190619413}",0.387096774,0.273809524,0.726190476,0.238095238,0.728720405,0.414941638,1.323246479,0.032817164
analcatdata_broadwaymult.csv,AugBoost,3,"{'learning_rate': 0.24415875288593664, 'max_depth': 4, 'n_estimators': 177, 'subsample': 0.8559684085310095}",0.633333333,0.464285714,0.535714286,0.386554622,0.827218637,0.566493497,2.05682373,0.03332297
analcatdata_broadwaymult.csv,AugBoost,4,"{'learning_rate': 0.3035855026698292, 'max_depth': 2, 'n_estimators': 187, 'subsample': 0.7845917449011728}",0.7,0.642857143,0.357142857,0.64047619,0.907073086,0.586229433,1.606101751,0.033307076
analcatdata_broadwaymult.csv,AugBoost,5,"{'learning_rate': 0.13439858199715707, 'max_depth': 5, 'n_estimators': 124, 'subsample': 0.7824601328866194}",0.535714286,0.464285714,0.535714286,0.425170068,0.793127289,0.517659427,1.921904087,0.035686152
analcatdata_broadwaymult.csv,AugBoost,6,"{'learning_rate': 0.12783543883024892, 'max_depth': 3, 'n_estimators': 87, 'subsample': 0.7349584641669074}",0.555555556,0.464285714,0.535714286,0.464285714,0.766349206,0.424147428,1.176328659,0.074042214
analcatdata_broadwaymult.csv,AugBoost,7,"{'learning_rate': 0.1914536559235138, 'max_depth': 3, 'n_estimators': 137, 'subsample': 0.6156751169017283}",0.37037037,0.30952381,0.69047619,0.285714286,0.722539683,0.39591543,1.490152121,0.037025522
analcatdata_broadwaymult.csv,AugBoost,8,"{'learning_rate': 0.09926038196334168, 'max_depth': 2, 'n_estimators': 98, 'subsample': 0.7090625178320453}",0.555555556,0.380952381,0.619047619,0.375,0.755396825,0.41271139,1.161336899,0.037034353
analcatdata_broadwaymult.csv,AugBoost,9,"{'learning_rate': 0.1876125793815517, 'max_depth': 4, 'n_estimators': 190, 'subsample': 0.9566217748902708}",0.461538462,0.294372294,0.705627706,0.43877551,0.708062771,0.419895987,2.18473506,0.038431241
analcatdata_broadwaymult.csv,AugBoost,10,"{'learning_rate': 0.13431057646791064, 'max_depth': 2, 'n_estimators': 196, 'subsample': 0.6635878334582078}",0.346153846,0.233766234,0.766233766,0.137337662,0.693358272,0.317595438,1.673048258,0.038431241
analcatdata_germangss.csv,AugBoost,1,"{'learning_rate': 0.2641755216352376, 'max_depth': 5, 'n_estimators': 31, 'subsample': 0.75375268291708}",0.425,0.425,0.575,0.417582418,0.771666667,0.54850424,0.565696478,0.024956465
analcatdata_germangss.csv,AugBoost,2,"{'learning_rate': 0.12783543883024892, 'max_depth': 3, 'n_estimators': 87, 'subsample': 0.7349584641669074}",0.6,0.6,0.4,0.588636364,0.825,0.612776802,0.726582527,0
analcatdata_germangss.csv,AugBoost,3,"{'learning_rate': 0.20445156161535916, 'max_depth': 2, 'n_estimators': 89, 'subsample': 0.9480048592987277}",0.7,0.7,0.3,0.693910256,0.893333333,0.758590901,0.665620565,0.024998188
analcatdata_germangss.csv,AugBoost,4,"{'learning_rate': 0.12783543883024892, 'max_depth': 3, 'n_estimators': 87, 'subsample': 0.7349584641669074}",0.475,0.475,0.525,0.491666667,0.769166667,0.500588858,0.694582701,0.024980307
analcatdata_germangss.csv,AugBoost,5,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.475,0.475,0.525,0.595328283,0.7625,0.585023731,0.673615217,0.024980307
analcatdata_germangss.csv,AugBoost,6,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.4,0.4,0.6,0.399145299,0.7725,0.474659633,0.673616409,0.024968386
analcatdata_germangss.csv,AugBoost,7,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.6,0.6,0.4,0.616666667,0.850833333,0.672770405,0.682610273,0.024986267
analcatdata_germangss.csv,AugBoost,8,"{'learning_rate': 0.24415875288593664, 'max_depth': 4, 'n_estimators': 177, 'subsample': 0.8559684085310095}",0.475,0.475,0.525,0.505113636,0.798333333,0.501701034,1.251264572,0.024998188
analcatdata_germangss.csv,AugBoost,9,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.5,0.5,0.5,0.494949495,0.771666667,0.506066738,0.680612326,0.025486946
analcatdata_germangss.csv,AugBoost,10,"{'learning_rate': 0.03913038273791838, 'max_depth': 4, 'n_estimators': 46, 'subsample': 0.6384393631575852}",0.425,0.425,0.575,0.472916667,0.7,0.440006376,0.608649015,0
analcatdata_lawsuit.csv,AugBoost,1,"{'learning_rate': 0.2641755216352376, 'max_depth': 5, 'n_estimators': 31, 'subsample': 0.75375268291708}",0.740740741,1,0.28,0.222222222,1,1,0.08197403,0.037016692
analcatdata_lawsuit.csv,AugBoost,2,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.13292408,0
analcatdata_lawsuit.csv,AugBoost,3,"{'learning_rate': 0.19362871681672641, 'max_depth': 2, 'n_estimators': 27, 'subsample': 0.9774992314058497}",1,1,0,1,1,1,0.084952593,0
analcatdata_lawsuit.csv,AugBoost,4,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.129928112,0.037007862
analcatdata_lawsuit.csv,AugBoost,5,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.139940262,0.036999031
analcatdata_lawsuit.csv,AugBoost,6,"{'learning_rate': 0.15329953519640496, 'max_depth': 5, 'n_estimators': 97, 'subsample': 0.7919908689500229}",0.961538462,0.5,0,1,0.53125,0.530594406,0.135922432,0
analcatdata_lawsuit.csv,AugBoost,7,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.14391923,0.038440411
analcatdata_lawsuit.csv,AugBoost,8,"{'learning_rate': 0.2641755216352376, 'max_depth': 5, 'n_estimators': 31, 'subsample': 0.75375268291708}",0.961538462,0.5,0,1,1,1,0.098943233,0.038449581
analcatdata_lawsuit.csv,AugBoost,9,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.125929594,0
analcatdata_lawsuit.csv,AugBoost,10,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",1,1,0,1,1,1,0.13494277,0.039968491
annealing.csv,AugBoost,1,"{'learning_rate': 0.043112542349291544, 'max_depth': 3, 'n_estimators': 58, 'subsample': 0.6552731805394455}",0.966666667,0.989130435,0.010869565,0.942307692,0.997574836,0.988956917,1.356227398,0.011102359
annealing.csv,AugBoost,2,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.966666667,0.908876812,0.091123188,0.967857143,0.996432238,0.987249023,1.485155344,0.011102359
annealing.csv,AugBoost,3,"{'learning_rate': 0.18053018466059456, 'max_depth': 2, 'n_estimators': 174, 'subsample': 0.8470541988303508}",1,1,0,1,1,1,2.127784014,0.011123551
annealing.csv,AugBoost,4,"{'learning_rate': 0.13431057646791064, 'max_depth': 2, 'n_estimators': 196, 'subsample': 0.6635878334582078}",0.966666667,0.946376812,0.053623188,0.965079365,0.998059869,0.991142129,2.38163805,0.011105008
annealing.csv,AugBoost,5,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.966292135,0.946323529,0.053676471,0.964975845,0.998525423,0.991866905,1.523111105,0.011229783
annealing.csv,AugBoost,6,"{'learning_rate': 0.016032263856248067, 'max_depth': 2, 'n_estimators': 87, 'subsample': 0.6018781904770188}",0.988764045,0.996323529,0.003676471,0.977272727,0.998525423,0.991866905,1.435180664,0.011229783
annealing.csv,AugBoost,7,"{'learning_rate': 0.09926038196334168, 'max_depth': 2, 'n_estimators': 98, 'subsample': 0.7090625178320453}",0.988764045,0.996323529,0.003676471,0.977272727,0.998525423,0.991866905,1.532123089,0.011235141
annealing.csv,AugBoost,8,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.977272727,0.9125,0.0875,0.992857143,1,1,1.487149,0.011362813
annealing.csv,AugBoost,9,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.931818182,0.892647059,0.107352941,0.923214286,0.987207768,0.951771839,1.519113302,0.011360103
annealing.csv,AugBoost,10,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.643678161,0.54125817,0.45874183,0.568676815,0.765561986,0.63351543,1.462184668,0.022981359
ar4.csv,AugBoost,1,"{'learning_rate': 0.13439858199715707, 'max_depth': 5, 'n_estimators': 124, 'subsample': 0.7824601328866194}",0.727272727,0,0.111111111,0,0.888888889,0.416666667,0.420759678,0.090772455
ar4.csv,AugBoost,2,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.636363636,0,0.222222222,0,0.555555556,0.183333333,0.335813284,0.090425665
ar4.csv,AugBoost,3,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.818181818,1,0.222222222,0.5,0.944444444,0.791666667,0.271844625,0.09079413
ar4.csv,AugBoost,4,"{'learning_rate': 0.2641755216352376, 'max_depth': 5, 'n_estimators': 31, 'subsample': 0.75375268291708}",0.727272727,0,0.111111111,0,0.555555556,0.183333333,0.199906588,0.090772455
ar4.csv,AugBoost,5,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.909090909,1,0.111111111,0.666666667,0.944444444,0.791666667,0.252874136,0
ar4.csv,AugBoost,6,"{'learning_rate': 0.15329953519640496, 'max_depth': 5, 'n_estimators': 97, 'subsample': 0.7919908689500229}",1,1,0,1,1,1,0.348800421,0
ar4.csv,AugBoost,7,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.909090909,0.5,0,1,0.944444444,0.791666667,0.273844481,0
ar4.csv,AugBoost,8,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.8,0,0,0,0.75,0.633333333,0.241862059,0
ar4.csv,AugBoost,9,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.9,1,0.125,0.666666667,1,1,0.256852627,0.099945068
ar4.csv,AugBoost,10,"{'learning_rate': 0.144377851561219, 'max_depth': 5, 'n_estimators': 114, 'subsample': 0.7409246644802132}",0.7,0,0.125,0,0.375,0.161111111,0.375764608,0
arrhythmia.csv,AugBoost,1,"{'learning_rate': 0.09926038196334168, 'max_depth': 2, 'n_estimators': 98, 'subsample': 0.7090625178320453}",0.765957447,0.525,0.475,0.61015625,0.806800144,0.537761372,11.4834249,0.021269981
arrhythmia.csv,AugBoost,2,"{'learning_rate': 0.0726630268284504, 'max_depth': 5, 'n_estimators': 110, 'subsample': 0.8327401317754137}",0.808510638,0.6875,0.3125,0.81640625,0.871632395,0.784448354,15.56709385,0.042960999
arrhythmia.csv,AugBoost,3,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.586956522,0.405,0.595,0.412878788,0.782802235,0.518726566,8.908913136,0.021737555
arrhythmia.csv,AugBoost,4,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.8,0.623333333,0.376666667,0.619345238,0.891852881,0.649440327,8.876932383,0.022204717
arrhythmia.csv,AugBoost,5,"{'learning_rate': 0.1914536559235138, 'max_depth': 3, 'n_estimators': 137, 'subsample': 0.6156751169017283}",0.772727273,0.685,0.315,0.74066092,0.884664041,0.706751242,12.27599311,0.022703951
arrhythmia.csv,AugBoost,6,"{'learning_rate': 0.04561831568627322, 'max_depth': 4, 'n_estimators': 72, 'subsample': 0.765705197805868}",0.8,0.848958333,0.151041667,0.696428571,0.906790368,0.715936701,10.48303628,0.049978495
arrhythmia.csv,AugBoost,7,"{'learning_rate': 0.04561831568627322, 'max_depth': 4, 'n_estimators': 72, 'subsample': 0.765705197805868}",0.8,0.664583333,0.335416667,0.793333333,0.927017604,0.785615707,10.45201302,0.024992228
arrhythmia.csv,AugBoost,8,"{'learning_rate': 0.15329953519640496, 'max_depth': 5, 'n_estimators': 97, 'subsample': 0.7919908689500229}",0.65,0.353125,0.646875,0.33158867,0.845471506,0.480850013,13.6042161,0.049978495
arrhythmia.csv,AugBoost,9,"{'learning_rate': 0.2641755216352376, 'max_depth': 5, 'n_estimators': 31, 'subsample': 0.75375268291708}",0.8,0.720833333,0.279166667,0.678685897,0.888989441,0.666239315,6.990008354,0.025004148
arrhythmia.csv,AugBoost,10,"{'learning_rate': 0.09682182788416033, 'max_depth': 5, 'n_estimators': 184, 'subsample': 0.8346051739240332}",0.825,0.6,0.4,0.673611111,0.937346381,0.702076842,22.05141091,0.049978495
audiology-std.csv,AugBoost,1,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.941176471,0.933333333,0.066666667,0.966666667,1,1,1.093376875,0.058777192
audiology-std.csv,AugBoost,2,"{'learning_rate': 0.20445156161535916, 'max_depth': 2, 'n_estimators': 89, 'subsample': 0.9480048592987277}",0.75,0.78,0.22,0.813333333,0.956623377,0.815111111,1.054396391,0
audiology-std.csv,AugBoost,3,"{'learning_rate': 0.2641755216352376, 'max_depth': 5, 'n_estimators': 31, 'subsample': 0.75375268291708}",0.9375,0.9,0.1,0.966666667,0.996363636,0.992666667,0.79052949,0
audiology-std.csv,AugBoost,4,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.8125,0.88,0.12,0.833333333,0.978181818,0.977090909,1.079384327,0
audiology-std.csv,AugBoost,5,"{'learning_rate': 0.15329953519640496, 'max_depth': 5, 'n_estimators': 97, 'subsample': 0.7919908689500229}",0.875,0.92,0.08,0.9,0.96025974,0.851424242,1.453191042,0.06249547
audiology-std.csv,AugBoost,6,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.733333333,0.77,0.23,0.75,0.951286713,0.802380952,1.066371918,0
audiology-std.csv,AugBoost,7,"{'learning_rate': 0.15329953519640496, 'max_depth': 5, 'n_estimators': 97, 'subsample': 0.7919908689500229}",1,1,0,1,1,1,1.397201061,0
audiology-std.csv,AugBoost,8,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.714285714,0.7,0.3,0.8,0.966666667,0.926666667,1.080402374,0.071372305
audiology-std.csv,AugBoost,9,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.769230769,0.75,0.25,0.626666667,0.994444444,0.98875,1.079402685,0.076899162
audiology-std.csv,AugBoost,10,"{'learning_rate': 0.20445156161535916, 'max_depth': 2, 'n_estimators': 89, 'subsample': 0.9480048592987277}",0.846153846,0.8,0.2,0.733333333,1,1,1.053396702,0.076935841
autos.csv,AugBoost,1,"{'learning_rate': 0.17464405117819742, 'max_depth': 3, 'n_estimators': 77, 'subsample': 0.9431782470491027}",0.434782609,0.40952381,0.59047619,0.291428571,0.704544449,0.485814726,0.996431351,0.043433645
autos.csv,AugBoost,2,"{'learning_rate': 0.12783543883024892, 'max_depth': 3, 'n_estimators': 87, 'subsample': 0.7349584641669074}",0.565217391,0.552380952,0.447619048,0.585714286,0.90538368,0.760130385,1.061395407,0.043454378
autos.csv,AugBoost,3,"{'learning_rate': 0.2641755216352376, 'max_depth': 5, 'n_estimators': 31, 'subsample': 0.75375268291708}",0.571428571,0.580952381,0.419047619,0.580952381,0.823492063,0.686736002,0.826509953,0.048455738
